Yeguada,Yeguada,Puerto Rico,72027,Camuy,18.4842,-66.8802,1756,1359.5,shape,false,false,America/Puerto_Rico,3,00627,1630126908
El Ojo,El Ojo,Puerto Rico,72133,Santa Isabel,18.0038,-66.3919,1751,926.9,shape,false,false,America/Puerto_Rico,3,00757,1630035664
La Alianza,La Alianza,Puerto Rico,72013,Arecibo,18.395,-66.5975,1732,588.4,shape,false,false,America/Puerto_Rico,3,00688,1630035694
Río Lajas,Rio Lajas,Puerto Rico,72051,Dorado,18.397,-66.2643,1724,441.0,shape,false,false,America/Puerto_Rico,3,00646,1630035564
Parcelas de Navarro,Parcelas de Navarro,Puerto Rico,72063,Gurabo,18.2301,-66.0043,1713,4148.7,shape,false,true,America/Puerto_Rico,2,00778,1630025221
Fránquez,Franquez,Puerto Rico,72101,Morovis,18.3401,-66.4276,1705,1253.5,shape,false,false,America/Puerto_Rico,3,00687,1630035480
Antón Ruíz,Anton Ruiz,Puerto Rico,72069,Humacao,18.1883,-65.8079,1695,1475.2,shape,false,false,America/Puerto_Rico,3,00791,1630035459
Vázquez,Vazquez,Puerto Rico,72123,Salinas,18.0684,-66.2331,1692,442.2,shape,false,false,America/Puerto_Rico,3,00751,1630023631
Lluveras,Lluveras,Puerto Rico,72121,Sabana Grande,18.038,-66.9037,1676,888.7,shape,false,false,America/Puerto_Rico,3,00637,1630023549
Pole Ojea,Pole Ojea,Puerto Rico,72023,Cabo Rojo,17.9743,-67.1832,1658,1152.1,shape,false,false,America/Puerto_Rico,3,00622,1630023604
El Mangó,El Mango,Puerto Rico,72077,Juncos,18.2345,-65.8751,1648,1264.4,shape,false,false,America/Puerto_Rico,3,00777,1630035662
Jobos,Jobos,Puerto Rico,72057,Guayama,17.9608,-66.1655,1632,1140.8,shape,false,false,America/Puerto_Rico,3,00784,1630035690
La Playa,La Playa,Puerto Rico,72011,Añasco,18.2865,-67.1868,1632,592.4,shape,false,false,America/Puerto_Rico,3,00610,1630035496
Rafael Capó,Rafael Capo,Puerto Rico,72065,Hatillo,18.4005,-66.7898,1627,404.7,shape,false,false,America/Puerto_Rico,3,00659,1630035469
Olimpo,Olimpo,Puerto Rico,72057,Guayama,18.0027,-66.1097,1621,1386.1,shape,false,false,America/Puerto_Rico,3,00784,1630023657
María Antonia,Maria Antonia,Puerto Rico,72055,Guánica,17.9783,-66.8899,1614,872.1,shape,false,false,America/Puerto_Rico,3,00653,1630023535
Río Blanco,Rio Blanco,Puerto Rico,72103,Naguabo,18.2123,-65.793,1597,802.6,shape,false,false,America/Puerto_Rico,3,00718,1630023707
Maunabo,Maunabo,Puerto Rico,72095,Maunabo,18.0056,-65.9009,1584,1043.9,shape,false,false,America/Puerto_Rico,3,00707,1630023697
Palmarejo,Palmarejo,Puerto Rico,72047,Corozal,18.3149,-66.2925,1580,716.4,shape,false,false,America/Puerto_Rico,3,00783,1630153165
La Parguera,La Parguera,Puerto Rico,72079,Lajas,17.9748,-67.0458,1577,1198.6,shape,false,false,America/Puerto_Rico,3,00667,1630035495
Suárez,Suarez,Puerto Rico,72087,Loíza,18.4311,-65.8515,1544,2280.2,shape,false,false,America/Puerto_Rico,2,00772,1630023696
Lomas Verdes Comunidad,Lomas Verdes Comunidad,Puerto Rico,72099,Moca,18.3823,-67.1201,1535,1035.8,shape,false,false,America/Puerto_Rico,3,00676,1630146412
Playita,Playita,Puerto Rico,72151,Yabucoa,18.0404,-65.9071,1493,831.3,shape,false,false,America/Puerto_Rico,3,00767,1630023680
Guayabal,Guayabal,Puerto Rico,72075,Juana Díaz,18.076,-66.5016,1492,1186.8,shape,false,false,America/Puerto_Rico,3,00795,1630035674
Rincón,Rincon,Puerto Rico,72117,Rincón,18.3389,-67.2515,1488,1357.4,shape,false,false,America/Puerto_Rico,3,00677,1630035560
Palma Sola,Palma Sola,Puerto Rico,72029,Canóvanas,18.324,-65.8715,1485,511.3,shape,false,false,America/Puerto_Rico,3,00729,1630143210
Palmer,Palmer,Puerto Rico,72119,Río Grande,18.3704,-65.7733,1475,1236.4,shape,false,false,America/Puerto_Rico,3,00745 00721,1630035538
Coto Norte,Coto Norte,Puerto Rico,72091,Manatí,18.4328,-66.4409,1440,772.5,shape,false,false,America/Puerto_Rico,3,00674,1630035657
Del Carmen,Del Carmen,Puerto Rico,72027,Camuy,18.4678,-66.849,1408,1328.9,shape,false,false,America/Puerto_Rico,3,00627,1630145086
Playita Cortada,Playita Cortada,Puerto Rico,72133,Santa Isabel,17.982,-66.4402,1395,602.0,shape,false,false,America/Puerto_Rico,3,00757,1630023544
Palomas,Palomas,Puerto Rico,72153,Yauco,18.0135,-66.8688,1359,1047.9,shape,false,false,America/Puerto_Rico,3,00698,1630137130
Sabana Eneas,Sabana Eneas,Puerto Rico,72125,San Germán,18.081,-67.0852,1356,681.4,shape,false,false,America/Puerto_Rico,3,00683,1630035566
Tallaboa Alta,Tallaboa Alta,Puerto Rico,72111,Peñuelas,18.0504,-66.702,1354,1490.9,shape,false,false,America/Puerto_Rico,3,00624,1630023558
Mora,Mora,Puerto Rico,72071,Isabela,18.4626,-67.0323,1337,1642.0,shape,false,false,America/Puerto_Rico,3,00662,1630035525
Indios,Indios,Puerto Rico,72059,Guayanilla,17.9942,-66.821,1322,502.0,shape,false,false,America/Puerto_Rico,3,00656,1630023621
Ramos,Ramos,Puerto Rico,72089,Luquillo,18.3389,-65.7111,1319,464.8,shape,false,false,America/Puerto_Rico,3,00773,1630023694
Duque,Duque,Puerto Rico,72103,Naguabo,18.2381,-65.7433,1313,966.9,shape,false,false,America/Puerto_Rico,3,00718,1630023709
G. L. García,G. L. Garcia,Puerto Rico,72035,Cayey,18.1258,-66.1026,1312,663.4,shape,false,false,America/Puerto_Rico,3,00736,1630035481
Corcovado,Corcovado,Puerto Rico,72065,Hatillo,18.461,-66.7778,1305,972.2,shape,false,false,America/Puerto_Rico,3,00659,1630023533
Bartolo,Bartolo,Puerto Rico,72119,Río Grande,18.362,-65.8414,1304,977.1,shape,false,false,America/Puerto_Rico,3,00745,1630035620
El Tumbao,El Tumbao,Puerto Rico,72055,Guánica,18.0015,-66.8995,1291,465.8,shape,false,false,America/Puerto_Rico,3,00653,1630027032
Playa Fortuna,Playa Fortuna,Puerto Rico,72089,Luquillo,18.3759,-65.746,1275,808.1,shape,false,false,America/Puerto_Rico,3,00773,1630035548
Hato Candal,Hato Candal,Puerto Rico,72119,Río Grande,18.3732,-65.7906,1273,828.8,shape,false,false,America/Puerto_Rico,3,00745,1630035681
Orocovis,Orocovis,Puerto Rico,72107,Orocovis,18.2258,-66.3902,1264,865.5,shape,false,false,America/Puerto_Rico,3,00720,1630035531
